x;y
-87.6786634019168;41.9250340600835
-87.670517960846;41.923042574675
-87.6962091463038;41.8571725524334
-87.6636283937581;41.8027591783021
-87.6545413077632;41.8537181846454
-87.6796731792921;41.7926100143181
-87.623034391702;41.8209935945767
-87.6959731885293;41.8487320946159
-87.6873739796334;41.9722250764885
-87.6638724766966;41.8600324248527
-87.6485211435084;41.9109113655984
-87.631035831968;41.8308785042196
-87.6890093496724;41.9543470650352
-87.6290425201461;41.8789692775976
-87.6128891198887;41.883184760236
-87.6990312515515;41.96175628509
-87.6332604108472;41.8543588171609
-87.6801548103265;41.8381383126738
-87.6499323668924;41.8605235739458
-87.6749445593718;41.947416647107
-87.6622300367317;41.8767526210879
-87.663597294346;41.9399312672803
-87.6791932032917;41.8812389240338
-87.6400607347308;41.8138819685052
-87.6486163601701;41.9535812481711
-87.7033215741494;41.8745706796544
-87.6871812044708;41.8900957356109
-87.6582261384238;41.9285839533442
-87.6439347681077;41.906725590511
-87.7062216312161;41.9218317493872
-87.6251908638149;41.8675910675677
-87.6882472002307;41.8062293609591
-87.617206735557;41.7942004962187
-87.6976835864649;41.8770521094697
-87.6499928168386;41.8310735188081
-87.7070743029918;41.9400415437189
-87.675353836594;41.9000900754356
-87.687256681355;41.8747033504073
-87.6667522653947;41.9267307191742
-87.695017260453;41.8708211986699
-87.6673746287486;41.8226433804207
-87.6686786076889;41.8809228995266
-87.6414373492052;41.7973220967452
-87.65668230719;41.8297159530489
-87.6146122451342;41.8354695425481
-87.6626650215089;41.9352369469589
-87.7057974332911;41.8984947596014
-87.6546041919796;41.9675822154649
-87.6485942312752;41.9307965648738
-87.6097895724768;41.8251982863966
-87.6296236589239;41.8604391605178
-87.6546280986142;41.8020561256141
-87.6380803869265;41.8292787477431
-87.6537907354481;41.9016897361625
-87.6505591407389;41.8694038536082
-87.6765939213812;41.9044508837731
-87.7017820100773;41.9270378750421
-87.6499717778487;41.906356591841
-87.611897561258;41.8783209847531
-87.6513763615425;41.862150768666
-87.6898573947867;41.9344144680148
-87.6944207703339;41.9333501502712
-87.6889047510911;41.9218019638675
-87.637521235742;41.9154394401042
-87.6558294678803;41.8434747006745
-87.6948834880304;41.8166653469773
-87.6192725128532;41.868912124994
-87.6894763352259;41.9476504199843
-87.6687949082406;41.8348886639473
-87.6568228132711;41.7958135968276
-87.7032565147212;41.8649153813311
-87.7039880970926;41.8823161925846
-87.6278363262894;41.8272787795082
-87.6341998144671;41.9275548935788
-87.674004122395;41.7992925322814
-87.6949228522958;41.9125870786448
-87.6309920729994;41.8363572715692
-87.6311633673144;41.8123889765904
-87.6566023416267;41.8725616790886
-87.6193631659534;41.8707476967105
-87.6705302468395;41.8209345666972
-87.6972963118363;41.831902166852
-87.658824599332;41.882843175676
-87.6611598092593;41.9740456971369
-87.6174013465655;41.8277275413048
-87.6782570574567;41.8643849463679
-87.6887895620222;41.8330780396193
-87.6935790079867;41.8297843130784
-87.6609925769083;41.9440483495291
-87.6367697128814;41.8855174877922
-87.6422607748193;41.7934702493996
-87.690252580848;41.8377164889536
-87.6857501002552;41.834665321493
-87.6748252405074;41.8844454144884
-87.6223217856135;41.8843066616246
-87.6593777206307;41.9689083745012
-87.7009748326727;41.8852161352893
-87.6304625676757;41.7929708966312
-87.6118356245899;41.8350473300588
-87.7057483785581;41.9093016076026
-87.6684687703937;41.8742788030468
-87.6637855864501;41.9764246401735
-87.6602268386937;41.9640417306114
-87.636908737295;41.8691727085952
-87.6745985837869;41.8182533757408
-87.6724084614366;41.8554543249098
-87.6791538894922;41.8770958074642
-87.6634562479344;41.8887320077801
-87.6428264088119;41.9486802574471
-87.6174185044357;41.8253962742714
-87.6735280688531;41.8922548358213
-87.6851950193055;41.9380433835418
-87.614552001867;41.8052606981362
-87.6320258487512;41.8391917430241
-87.6500153664096;41.8858772254884
-87.6540661600164;41.9441050273973
-87.6908810377172;41.9714599780133
-87.6359320921319;41.9158282386705
-87.6692308046567;41.9278182409587
-87.6662445844691;41.8003767690989
-87.6914021031058;41.7933901794046
-87.6629171330986;41.7966535334142
-87.6828394848771;41.8882562925353
-87.6761955233177;41.8184090530591
-87.6877155091736;41.9165454622955
-87.616960200475;41.8824701831616
-87.6941453605942;41.8758888389838
-87.6539089137147;41.9210721081462
-87.6640136670047;41.9573046808495
-87.6700170225619;41.7955808247853
-87.6398032281896;41.8310693682166
-87.6765292344527;41.9691300740162
-87.6335796567778;41.8839167264231
-87.698795400181;41.9146974961049
-87.6645512033141;41.936321138672
-87.6368404824697;41.881141728722
-87.6641880526244;41.8373591026126
-87.6646362653084;41.8147302144658
-87.6774288863695;41.9613938247402
-87.6908483916319;41.9144085995649
-87.6590836475413;41.8513504526603
-87.6554082526863;41.9210072165453
-87.6273569831775;41.8465216778535
-87.6438365588583;41.9394977670187
-87.6644497477157;41.974499068215
-87.6266046866311;41.8595322436915
-87.6315781637645;41.8862035926733
-87.6158561866215;41.8550704593975
-87.6814417435092;41.8180113992071
-87.6810072013048;41.8183802939977
-87.6947049615065;41.7935369698759
-87.6365946315268;41.8165310635996
-87.6451624287792;41.9360045543339
-87.6407914649774;41.819304498725
-87.6916100059933;41.8394349731161
-87.6709416464772;41.9584236046016
-87.6189131256827;41.8184952886716
-87.6369204039585;41.9151678545828
-87.6862018048761;41.8359477325511
-87.6388081956554;41.8430496663243
-87.6797174657437;41.8890382481932
-87.6154187638014;41.8247174825372
-87.6916406915543;41.9652813779648
-87.655354236796;41.9492048136775
-87.6198678406534;41.8517416619613
-87.6888056250444;41.8504380229276
-87.6225430888433;41.8089765166103
-87.6397573149281;41.8405881413792
-87.7011972000214;41.8286762259081
-87.6723857947286;41.9328633289445
-87.6631835086614;41.8295793275536
-87.6160429646078;41.7973440703906
-87.6513815902748;41.89728249926
-87.655426985787;41.9198466919033
-87.7056084801291;41.8054843460729
-87.6987219179328;41.8093341786037
-87.6615189144297;41.9545160244512
-87.6986109002222;41.862281538232
-87.6252362326546;41.8229372295271
-87.6345159622523;41.92878151592
-87.6929696343137;41.8826328669732
-87.6986484686471;41.8829157837945
-87.6274670014564;41.8116731531929
-87.654496962651;41.8208768077271
-87.6831705750871;41.9080210076649
-87.6649459261729;41.8707080424948
-87.6288919451018;41.9038374807225
-87.6785650396514;41.9615801987458
-87.6378689088469;41.8993918244792
-87.6477091298475;41.9697814519919
-87.6758630186958;41.9313961257805
-87.6496328213939;41.8390275388677
-87.6968555217326;41.9153511684005
-87.6405774810226;41.9524466624481
-87.6568866364661;41.9443688355841
-87.698334582973;41.8153363649637
-87.6711631138165;41.9043849436501
-87.6455190656227;41.8249062325332
-87.6753477777977;41.9621335716226
-87.6353283516858;41.8586321530582
-87.686631898596;41.8948403607628
-87.6636061357849;41.8232796730558
-87.6642930964669;41.9485245740123
-87.6317306184474;41.8837154107612
-87.6300907365848;41.858967234168
-87.6477401341816;41.7906726461202
-87.6684722845996;41.9569493750712
-87.6651198925944;41.9120631020724
-87.6247073688571;41.8113249595052
-87.6994684075199;41.8689026232613
-87.6410428479546;41.8331440177357
-87.6786813374453;41.8395429368367
-87.6533683803353;41.8620539669642
-87.5884483417584;41.7894064138364
-87.6650891815269;41.8102667255397
-87.7031308698658;41.9580730922414
-87.610012268727;41.7912648544226
-87.7021815676469;41.972195908742
-87.6947661440757;41.8689312649967
-87.6506249472607;41.8917587311249
-87.5958659792139;41.8085398197401
-87.6264862895929;41.8277421299118
-87.6285881961839;41.8057920207201
-87.6167901424913;41.8568757703299
-87.691967332799;41.9672303946336
-87.6790913068859;41.921483632548
-87.6385571139875;41.8845809506803
-87.6956062380921;41.8533454421759
-87.6431319190089;41.8910936770366
-87.6911195442596;41.9645113827999
-87.6742505196582;41.9490750395131
-87.6242636257708;41.8544148234222
-87.685242262945;41.9086787261025
-87.6722993662901;41.8754766513643
-87.6460397865179;41.8755220379681
-87.7012225375513;41.9608761275979
-87.6409327261516;41.8332913141851
-87.694881314748;41.9636060314342
-87.65568965101;41.8418352691994
-87.6880653561533;41.9424537430064
-87.6552919106981;41.8633756848698
-87.6422426655751;41.8993159858111
-87.6508369413721;41.9604105827959
-87.6310821020803;41.9168757631384
-87.6300185178197;41.8899103262147
-87.627082198898;41.819983921405
-87.5956897628046;41.7900325854288
-87.670086857581;41.8744910041969
-87.6532653247293;41.961784610168
-87.5887999859796;41.8068194920431
-87.6762943267142;41.8238854946473
-87.6414906364415;41.8166998460354
-87.6773661638063;41.8167720748952
-87.608319300807;41.7954528144198
-87.6977269478033;41.9259135963782
-87.7070894887589;41.9168493773785
-87.6616234933786;41.8572610210514
-87.7039682382639;41.8676327940808
-87.638232109022;41.9032592950751
-87.6922269049934;41.7958300068819
-87.6540942305757;41.8380233871254
-87.6683655541198;41.8392004017259
-87.6197047171116;41.841481625418
-87.6156362836955;41.8327064529402
-87.6530286916088;41.9508297930837
-87.6774303279546;41.9607450614683
-87.6619881028698;41.8496637206317
-87.6560600622935;41.8002090607326
-87.652714140095;41.905745878824
-87.6331999268473;41.8539848913903
-87.6131648322726;41.8010814784179
-87.6335754501703;41.8468218427285
-87.6511366708944;41.889064366109
-87.6707650640693;41.8519056357428
-87.6849189388774;41.821737801459
-87.633377136841;41.8096140415131
-87.6560937446626;41.8493556585024
-87.681148783627;41.8995153452901
-87.6500348983255;41.8427641116439
-87.6758621175213;41.9449195282786
-87.6741092385219;41.7967564474485
-87.7022572424001;41.9529099645016
-87.6191539090742;41.8248835458684
-87.615311780138;41.8684419132334
-87.6331453913944;41.8366395525118
-87.605823510167;41.8187261621504
-87.6814857258027;41.8446293366319
-87.6644195325595;41.7912792247409
-87.701951295858;41.7901968464583
-87.6932261743326;41.8518620248034
-87.6779585814038;41.8445082695665
-87.6311204986288;41.9210339740685
-87.6860233956869;41.8621761407098
-87.6494428800888;41.8857246673211
-87.6328328071068;41.8519384653405
-87.6244057278787;41.8492850251253
-87.6333234822023;41.8661896989602
-87.6717223382491;41.9410336218129
-87.6102531183899;41.8228117271923
-87.6681561053863;41.9642224246444
-87.6988076969324;41.9272570024402
-87.6969477865846;41.9498987690419
-87.6552805672583;41.883433635859
-87.628071636856;41.8199460324197
-87.7070528678059;41.888900662323
-87.6708145529191;41.7898345630581
-87.6628584755014;41.8109994505909
-87.6273280031248;41.8058617302525
-87.7057723588266;41.8554791004877
-87.6590169707972;41.8238963857857
-87.5982002974705;41.8004528590048
-87.6541606040733;41.8373298311969
-87.6882967204085;41.9335896905227
-87.6441630271403;41.8993355951501
-87.6572932668186;41.8960691934583
-87.6967016336704;41.8390078566167
-87.6510753641433;41.9522286899881
-87.6263374094657;41.8482564858436
-87.6589877294137;41.8470861782663
-87.6855796609882;41.9624649539632
-87.678724379745;41.9030568403035
-87.7061764453987;41.8076398155326
-87.6326467613845;41.8060614043927
-87.6944886813718;41.9555533173781
-87.6988463301595;41.9206310405803
-87.6554858337723;41.8503238028737
-87.6571465408858;41.7932675901591
-87.6280493782766;41.8882191906492
-87.6276541369363;41.8645409446893
-87.6188846483861;41.7946371055519
-87.6821767007514;41.8967624706085
-87.7069494127352;41.8509365365507
-87.6719703163201;41.8962330387447
-87.6839166710829;41.8825072188534
-87.6632675668434;41.9215788337328
-87.6803830676592;41.8471193533464
-87.6570965437872;41.9256371717377
-87.669176191864;41.9762583756206
-87.669728566383;41.897116258156
